Time,Channel A,Channel B
38.29765827,-346.30880000,-4.07513700
38.30099227,-341.71570000,-4.07513700
38.30432627,-346.30880000,-4.12091400
38.30766027,-341.71570000,-4.12091400
38.31099427,-332.52960000,-4.07513700
38.31432827,-318.75050000,-4.07513700
38.31766227,-314.15750000,-4.07513700
38.32099627,-295.78540000,-4.07513700
38.32433027,-286.59930000,-4.12091400
38.32766427,-268.24240000,-4.07513700
38.33099827,-254.46330000,-4.07513700
38.33433227,-249.87030000,-4.12091400
38.33766627,-245.27720000,-4.07513700
38.34100027,-240.68420000,-4.07513700
38.34433427,-231.49810000,-4.07513700
38.34766827,-236.09120000,-4.07513700
38.35100227,-236.09120000,-4.07513700
38.35433627,-249.87030000,-4.07513700
38.35767027,-259.05630000,-4.07513700
38.36100427,-268.24240000,-4.07513700
38.36433827,-277.42850000,-4.07513700
38.36767227,-291.19230000,-4.12091400
38.37100627,-314.15750000,-4.07513700
38.37434027,-323.34360000,-4.07513700
38.37767427,-332.52960000,-4.07513700
38.38100827,-341.71570000,-4.07513700
38.38434227,-350.90180000,-4.07513700
38.38767627,-360.08790000,-4.07513700
38.39101027,-364.68090000,-4.12091400
38.39434427,-360.08790000,-4.07513700
38.39767827,-350.90180000,-4.07513700
38.40101227,-350.90180000,-4.07513700
38.40434627,-341.71570000,-4.07513700
38.40768027,-327.93660000,-4.12091400
38.41101427,-314.15750000,-4.07513700
38.41434827,-300.37840000,-4.12091400
38.41768227,-286.59930000,-4.07513700
38.42101627,-272.83540000,-4.12091400
38.42435027,-268.24240000,-4.07513700
38.42768427,-249.87030000,-4.07513700
38.43101827,-240.68420000,-4.07513700
38.43435227,-240.68420000,-4.07513700
38.43768627,-245.27720000,-4.07513700
38.44102027,-245.27720000,-4.07513700
38.44435427,-245.27720000,-4.07513700
38.44768827,-249.87030000,-4.07513700
38.45102227,-263.64940000,-4.07513700
38.45435627,-277.42850000,-4.07513700
38.45769027,-286.59930000,-4.07513700
38.46102427,-304.97140000,-4.07513700
38.46435827,-314.15750000,-4.07513700
38.46769227,-327.93660000,-4.07513700
38.47102627,-341.71570000,-4.07513700
38.47436027,-346.30880000,-4.07513700
38.47769427,-350.90180000,-4.07513700
38.48102827,-355.49480000,-4.12091400
38.48436227,-355.49480000,-4.12091400
38.48769627,-355.49480000,-4.07513700
38.49103027,-350.90180000,-4.07513700
38.49436427,-337.12270000,-4.07513700
38.49769827,-323.34360000,-4.07513700
38.50103227,-314.15750000,-4.07513700
38.50436627,-304.97140000,-4.07513700
38.50770027,-286.59930000,-4.12091400
38.51103427,-268.24240000,-4.07513700
38.51436827,-259.05630000,-4.07513700
38.51770227,-249.87030000,-4.07513700
38.52103627,-240.68420000,-4.07513700
38.52437027,-231.49810000,-4.07513700
38.52770427,-222.31210000,-4.07513700
38.53103827,-222.31210000,-4.07513700
38.53437227,-231.49810000,-4.07513700
38.53770627,-236.09120000,-4.07513700
38.54104027,-249.87030000,-4.07513700
38.54437427,-249.87030000,-4.07513700
38.54770827,-268.24240000,-4.07513700
38.55104227,-282.00630000,-4.12091400
38.55437627,-295.78540000,-4.07513700
38.55771027,-304.97140000,-4.07513700
38.56104427,-314.15750000,-4.07513700
38.56437827,-327.93660000,-4.07513700
38.56771227,-341.71570000,-4.07513700
38.57104627,-341.71570000,-4.07513700
38.57438027,-341.71570000,-4.12091400
38.57771427,-341.71570000,-4.07513700
38.58104827,-332.52960000,-4.12091400
38.58438227,-332.52960000,-4.12091400
38.58771627,-323.34360000,-4.07513700
38.59105027,-304.97140000,-4.07513700
38.59438427,-286.59930000,-4.07513700
38.59771827,-272.83540000,-4.07513700
38.60105227,-263.64940000,-4.07513700
38.60438627,-249.87030000,-4.07513700
38.60772027,-231.49810000,-4.07513700
38.61105427,-222.31210000,-4.07513700
38.61438827,-213.12600000,-4.07513700
38.61772227,-213.12600000,-4.07513700
38.62105627,-213.12600000,-4.07513700
38.62439027,-208.53300000,-4.07513700
38.62772427,-213.12600000,-4.07513700
38.63105827,-222.31210000,-4.07513700
38.63439227,-231.49810000,-4.07513700
38.63772627,-240.68420000,-4.07513700
38.64106027,-259.05630000,-4.07513700
38.64439427,-268.24240000,-4.07513700
38.64772827,-286.59930000,-4.07513700
38.65106227,-300.37840000,-4.07513700
38.65439627,-314.15750000,-4.12091400
38.65773027,-318.75050000,-4.07513700
38.66106427,-327.93660000,-4.07513700
38.66439827,-332.52960000,-4.07513700
38.66773227,-337.12270000,-4.07513700
38.67106627,-332.52960000,-4.07513700
38.67440027,-323.34360000,-4.07513700
38.67773427,-314.15750000,-4.07513700
38.68106827,-304.97140000,-4.12091400
38.68440227,-295.78540000,-4.07513700
38.68773627,-282.00630000,-4.07513700
38.69107027,-263.64940000,-4.12091400
38.69440427,-249.87030000,-4.07513700
38.69773827,-236.09120000,-4.07513700
38.70107227,-231.49810000,-4.07513700
