Time,Channel A,Channel B
(s),(mV),(V)

-4.33086583,-350.90180000,-4.07513700
-4.32753183,-341.71570000,-4.12091400
-4.32419783,-337.12270000,-4.07513700
-4.32086383,-327.93660000,-4.07513700
-4.31752983,-314.15750000,-4.07513700
-4.31419583,-300.37840000,-4.07513700
-4.31086183,-286.59930000,-4.07513700
-4.30752783,-277.42850000,-4.07513700
-4.30419383,-272.83540000,-4.07513700
-4.30085983,-268.24240000,-4.07513700
-4.29752583,-259.05630000,-4.07513700
-4.29419183,-259.05630000,-4.07513700
-4.29085783,-259.05630000,-4.07513700
-4.28752383,-268.24240000,-4.07513700
-4.28418983,-268.24240000,-4.07513700
-4.28085583,-277.42850000,-4.07513700
-4.27752183,-286.59930000,-4.07513700
-4.27418783,-300.37840000,-4.07513700
-4.27085383,-309.56450000,-4.12091400
-4.26751983,-323.34360000,-4.07513700
-4.26418583,-327.93660000,-4.12091400
-4.26085183,-337.12270000,-4.07513700
-4.25751783,-346.30880000,-4.07513700
-4.25418383,-350.90180000,-4.07513700
-4.25084983,-346.30880000,-4.07513700
-4.24751583,-341.71570000,-4.07513700
-4.24418183,-341.71570000,-4.07513700
-4.24084783,-337.12270000,-4.07513700
-4.23751383,-332.52960000,-4.07513700
-4.23417983,-314.15750000,-4.07513700
-4.23084583,-304.97140000,-4.07513700
-4.22751183,-291.19230000,-4.07513700
-4.22417783,-282.00630000,-4.12091400
-4.22084383,-268.24240000,-4.07513700
-4.21750983,-259.05630000,-4.12091400
-4.21417583,-249.87030000,-4.07513700
-4.21084183,-240.68420000,-4.07513700
-4.20750783,-236.09120000,-4.12091400
-4.20417383,-240.68420000,-4.07513700
-4.20083983,-236.09120000,-4.12091400
-4.19750583,-240.68420000,-4.07513700
-4.19417183,-249.87030000,-4.07513700
-4.19083783,-254.46330000,-4.07513700
-4.18750383,-268.24240000,-4.07513700
-4.18416983,-272.83540000,-4.12091400
-4.18083583,-286.59930000,-4.07513700
-4.17750183,-295.78540000,-4.07513700
-4.17416783,-309.56450000,-4.07513700
-4.17083383,-314.15750000,-4.07513700
-4.16749983,-323.34360000,-4.07513700
-4.16416583,-323.34360000,-4.07513700
-4.16083183,-327.93660000,-4.07513700
-4.15749783,-327.93660000,-4.07513700
-4.15416383,-327.93660000,-4.12091400
-4.15082983,-323.34360000,-4.07513700
-4.14749583,-309.56450000,-4.12091400
-4.14416183,-300.37840000,-4.07513700
-4.14082783,-295.78540000,-4.07513700
-4.13749383,-282.00630000,-4.07513700
-4.13415983,-268.24240000,-4.07513700
-4.13082583,-259.05630000,-4.07513700
-4.12749183,-249.87030000,-4.07513700
-4.12415783,-240.68420000,-4.07513700
-4.12082383,-231.49810000,-4.07513700
-4.11748983,-226.90510000,-4.07513700
-4.11415583,-222.31210000,-4.07513700
-4.11082183,-226.90510000,-4.07513700
-4.10748783,-231.49810000,-4.07513700
-4.10415383,-236.09120000,-4.07513700
-4.10081983,-240.68420000,-4.07513700
-4.09748583,-249.87030000,-4.07513700
-4.09415183,-259.05630000,-4.07513700
-4.09081783,-272.83540000,-4.07513700
-4.08748383,-286.59930000,-4.07513700
-4.08414983,-291.19230000,-4.07513700
-4.08081583,-295.78540000,-4.07513700
-4.07748183,-309.56450000,-4.07513700
-4.07414783,-314.15750000,-4.07513700
-4.07081383,-318.75050000,-4.07513700
-4.06747983,-318.75050000,-4.07513700
-4.06414583,-314.15750000,-4.07513700
-4.06081183,-309.56450000,-4.12091400
-4.05747783,-304.97140000,-4.12091400
-4.05414383,-291.19230000,-4.07513700
-4.05080983,-282.00630000,-4.07513700
-4.04747583,-272.83540000,-4.07513700
-4.04414183,-263.64940000,-4.07513700
-4.04080783,-254.46330000,-4.07513700
-4.03747383,-240.68420000,-4.07513700
-4.03413983,-226.90510000,-4.07513700
-4.03080583,-222.31210000,-4.07513700
-4.02747183,-222.31210000,-4.07513700
-4.02413783,-222.31210000,-4.07513700
-4.02080383,-217.71900000,-4.07513700
-4.01746983,-217.71900000,-4.07513700
-4.01413583,-226.90510000,-4.07513700
-4.01080183,-236.09120000,-4.07513700
-4.00746783,-249.87030000,-4.07513700
-4.00413383,-254.46330000,-4.12091400
-4.00079983,-263.64940000,-4.07513700
-3.99746583,-272.83540000,-4.07513700
-3.99413183,-286.59930000,-4.07513700
-3.99079783,-295.78540000,-4.12091400
-3.98746383,-304.97140000,-4.07513700
-3.98412983,-304.97140000,-4.07513700
-3.98079583,-314.15750000,-4.07513700
-3.97746183,-314.15750000,-4.07513700
-3.97412783,-314.15750000,-4.07513700
-3.97079383,-304.97140000,-4.07513700
-3.96745983,-295.78540000,-4.07513700
-3.96412583,-291.19230000,-4.07513700
-3.96079183,-286.59930000,-4.07513700
-3.95745783,-272.83540000,-4.07513700
-3.95412383,-254.46330000,-4.07513700
-3.95078983,-249.87030000,-4.07513700
-3.94745583,-240.68420000,-4.07513700
-3.94412183,-236.09120000,-4.07513700
-3.94078783,-226.90510000,-4.07513700
-3.93745383,-222.31210000,-4.07513700
-3.93411983,-213.12600000,-4.07513700
-3.93078583,-217.71900000,-4.07513700
-3.92745183,-222.31210000,-4.07513700
-3.92411783,-226.90510000,-4.07513700
-3.92078383,-231.49810000,-4.12091400
-3.91744983,-240.68420000,-4.07513700
-3.91411583,-254.46330000,-4.07513700
-3.91078183,-263.64940000,-4.07513700
-3.90744783,-277.42850000,-4.07513700
-3.90411383,-282.00630000,-4.12091400
-3.90077983,-295.78540000,-4.07513700
-3.89744583,-304.97140000,-4.12091400
-3.89411183,-314.15750000,-4.07513700
-3.89077783,-309.56450000,-4.07513700
-3.88744383,-314.15750000,-4.07513700
-3.88410983,-314.15750000,-4.07513700
-3.88077583,-309.56450000,-4.07513700
-3.87744183,-304.97140000,-4.07513700
-3.87410783,-295.78540000,-4.07513700
-3.87077383,-282.00630000,-4.12091400
-3.86743983,-272.83540000,-4.07513700
-3.86410583,-263.64940000,-4.07513700
-3.86077183,-254.46330000,-4.07513700
-3.85743783,-240.68420000,-4.07513700
-3.85410383,-231.49810000,-4.07513700
-3.85076983,-222.31210000,-4.07513700
-3.84743583,-222.31210000,-4.07513700
-3.84410183,-217.71900000,-4.07513700
-3.84076783,-213.12600000,-4.07513700
-3.83743383,-213.12600000,-4.07513700
-3.83409983,-222.31210000,-4.07513700
-3.83076583,-231.49810000,-4.12091400
-3.82743183,-236.09120000,-4.07513700
-3.82409783,-249.87030000,-4.07513700
-3.82076383,-254.46330000,-4.07513700
-3.81742983,-268.24240000,-4.07513700
-3.81409583,-286.59930000,-4.07513700
-3.81076183,-291.19230000,-4.07513700
-3.80742783,-295.78540000,-4.12091400
-3.80409383,-300.37840000,-4.07513700
-3.80075983,-304.97140000,-4.07513700
-3.79742583,-309.56450000,-4.07513700
-3.79409183,-309.56450000,-4.07513700
-3.79075783,-304.97140000,-4.12091400
-3.78742383,-300.37840000,-4.07513700
-3.78408983,-291.19230000,-4.07513700
-3.78075583,-286.59930000,-4.07513700
-3.77742183,-272.83540000,-4.12091400
-3.77408783,-259.05630000,-4.07513700
-3.77075383,-249.87030000,-4.07513700
-3.76741983,-240.68420000,-4.07513700
-3.76408583,-231.49810000,-4.07513700
-3.76075183,-226.90510000,-4.07513700
-3.75741783,-217.71900000,-4.07513700
-3.75408383,-213.12600000,-4.07513700
-3.75074983,-217.71900000,-4.07513700
-3.74741583,-217.71900000,-4.07513700
-3.74408183,-222.31210000,-4.07513700
-3.74074783,-222.31210000,-4.07513700
-3.73741383,-231.49810000,-4.12091400
-3.73407983,-249.87030000,-4.07513700
-3.73074583,-259.05630000,-4.07513700
-3.72741183,-268.24240000,-4.07513700
-3.72407783,-277.42850000,-4.07513700
-3.72074383,-286.59930000,-4.07513700
-3.71740983,-300.37840000,-4.12091400
-3.71407583,-304.97140000,-4.12091400
-3.71074183,-309.56450000,-4.07513700
-3.70740783,-309.56450000,-4.07513700
-3.70407383,-309.56450000,-4.07513700
-3.70073983,-309.56450000,-4.07513700
-3.69740583,-304.97140000,-4.07513700
-3.69407183,-295.78540000,-4.07513700
-3.69073783,-286.59930000,-4.07513700
-3.68740383,-277.42850000,-4.07513700
-3.68406983,-268.24240000,-4.07513700
-3.68073583,-254.46330000,-4.07513700
-3.67740183,-245.27720000,-4.07513700
-3.67406783,-231.49810000,-4.07513700
-3.67073383,-226.90510000,-4.07513700
-3.66739983,-222.31210000,-4.07513700
-3.66406583,-217.71900000,-4.07513700
-3.66073183,-217.71900000,-4.07513700
-3.65739783,-213.12600000,-4.07513700
-3.65406383,-217.71900000,-4.12091400
-3.65072983,-226.90510000,-4.12091400
-3.64739583,-240.68420000,-4.07513700
-3.64406183,-249.87030000,-4.07513700
-3.64072783,-254.46330000,-4.07513700
-3.63739383,-268.24240000,-4.07513700
-3.63405983,-282.00630000,-4.07513700
-3.63072583,-286.59930000,-4.07513700
-3.62739183,-295.78540000,-4.07513700
-3.62405783,-304.97140000,-4.07513700
-3.62072383,-314.15750000,-4.07513700
-3.61738983,-314.15750000,-4.07513700
-3.61405583,-318.75050000,-4.12091400
-3.61072183,-314.15750000,-4.07513700
-3.60738783,-304.97140000,-4.07513700
-3.60405383,-300.37840000,-4.12091400
-3.60071983,-295.78540000,-4.12091400
-3.59738583,-286.59930000,-4.07513700
-3.59405183,-268.24240000,-4.07513700
-3.59071783,-259.05630000,-4.07513700
-3.58738383,-249.87030000,-4.12091400
-3.58404983,-245.27720000,-4.07513700
-3.58071583,-236.09120000,-4.07513700
-3.57738183,-226.90510000,-4.07513700
-3.57404783,-217.71900000,-4.12091400
-3.57071383,-222.31210000,-4.07513700
-3.56737983,-222.31210000,-4.12091400
-3.56404583,-222.31210000,-4.07513700
-3.56071183,-226.90510000,-4.07513700
-3.55737783,-236.09120000,-4.07513700
-3.55404383,-249.87030000,-4.07513700
-3.55070983,-259.05630000,-4.07513700
-3.54737583,-268.24240000,-4.07513700
-3.54404183,-277.42850000,-4.07513700
-3.54070783,-286.59930000,-4.07513700
-3.53737383,-300.37840000,-4.07513700
-3.53403983,-309.56450000,-4.07513700
-3.53070583,-309.56450000,-4.07513700
-3.52737183,-309.56450000,-4.07513700
-3.52403783,-314.15750000,-4.07513700
-3.52070383,-314.15750000,-4.07513700
-3.51736983,-309.56450000,-4.07513700
-3.51403583,-300.37840000,-4.12091400
-3.51070183,-286.59930000,-4.12091400
-3.50736783,-282.00630000,-4.12091400
-3.50403383,-268.24240000,-4.07513700
-3.50069983,-263.64940000,-4.07513700
-3.49736583,-249.87030000,-4.07513700
-3.49403183,-231.49810000,-4.07513700
-3.49069783,-226.90510000,-4.12091400
-3.48736383,-222.31210000,-4.07513700
-3.48402983,-217.71900000,-4.12091400
-3.48069583,-213.12600000,-4.12091400
-3.47736183,-213.12600000,-4.07513700
-3.47402783,-213.12600000,-4.07513700
-3.47069383,-222.31210000,-4.07513700
-3.46735983,-231.49810000,-4.07513700
-3.46402583,-236.09120000,-4.07513700
-3.46069183,-240.68420000,-4.07513700
-3.45735783,-259.05630000,-4.07513700
-3.45402383,-272.83540000,-4.07513700
-3.45068983,-282.00630000,-4.07513700
-3.44735583,-286.59930000,-4.12091400
-3.44402183,-295.78540000,-4.07513700
-3.44068783,-304.97140000,-4.07513700
-3.43735383,-314.15750000,-4.12091400
-3.43401983,-314.15750000,-4.07513700
-3.43068583,-309.56450000,-4.07513700
-3.42735183,-304.97140000,-4.07513700
-3.42401783,-304.97140000,-4.07513700
-3.42068383,-295.78540000,-4.07513700
-3.41734983,-286.59930000,-4.12091400
-3.41401583,-272.83540000,-4.07513700
-3.41068183,-263.64940000,-4.12091400
-3.40734783,-254.46330000,-4.07513700
-3.40401383,-249.87030000,-4.07513700
-3.40067983,-236.09120000,-4.07513700
-3.39734583,-231.49810000,-4.07513700
-3.39401183,-222.31210000,-4.12091400
-3.39067783,-226.90510000,-4.12091400
-3.38734383,-226.90510000,-4.07513700
-3.38400983,-226.90510000,-4.12091400
-3.38067583,-231.49810000,-4.07513700
-3.37734183,-240.68420000,-4.07513700
-3.37400783,-254.46330000,-4.07513700
-3.37067383,-268.24240000,-4.07513700
-3.36733983,-277.42850000,-4.07513700
-3.36400583,-286.59930000,-4.07513700
-3.36067183,-295.78540000,-4.07513700
-3.35733783,-309.56450000,-4.12091400
-3.35400383,-323.34360000,-4.07513700
-3.35066983,-323.34360000,-4.07513700
-3.34733583,-323.34360000,-4.07513700
-3.34400183,-327.93660000,-4.07513700
-3.34066783,-332.52960000,-4.07513700
-3.33733383,-323.34360000,-4.07513700
-3.33399983,-318.75050000,-4.07513700
-3.33066583,-309.56450000,-4.07513700
-3.32733183,-304.97140000,-4.07513700
