Time,Channel A,Channel B
(s),(mV),(V)

-4.34086783,-56.99331000,-4.07513700
-4.33753383,-66.17938000,-4.07513700
-4.33419983,-75.36546000,-4.07513700
-4.33086583,-79.95850000,-4.07513700
-4.32753183,-84.53626000,-4.12091400
-4.32419783,-102.90840000,-4.07513700
-4.32086383,-121.28050000,-4.07513700
-4.31752983,-130.46660000,-4.07513700
-4.31419583,-144.24570000,-4.07513700
-4.31086183,-158.02480000,-4.12091400
-4.30752783,-167.21090000,-4.07513700
-4.30419383,-176.39700000,-4.07513700
-4.30085983,-185.56780000,-4.07513700
-4.29752583,-180.97480000,-4.12091400
-4.29419183,-180.97480000,-4.07513700
-4.29085783,-180.97480000,-4.07513700
-4.28752383,-176.39700000,-4.07513700
-4.28418983,-167.21090000,-4.07513700
-4.28085583,-148.83880000,-4.07513700
-4.27752183,-139.65270000,-4.07513700
-4.27418783,-125.87360000,-4.12091400
-4.27085383,-112.09450000,-4.07513700
-4.26751983,-102.90840000,-4.07513700
-4.26418583,-89.12930000,-4.07513700
-4.26085183,-75.36546000,-4.12091400
-4.25751783,-75.36546000,-4.07513700
-4.25418383,-70.77242000,-4.07513700
-4.25084983,-70.77242000,-4.12091400
-4.24751583,-66.17938000,-4.07513700
-4.24418183,-75.36546000,-4.07513700
-4.24084783,-84.53626000,-4.07513700
-4.23751383,-98.31538000,-4.07513700
-4.23417983,-107.50140000,-4.07513700
-4.23084583,-121.28050000,-4.12091400
-4.22751183,-135.05970000,-4.12091400
-4.22417783,-148.83880000,-4.07513700
-4.22084383,-167.21090000,-4.07513700
-4.21750983,-176.39700000,-4.07513700
-4.21417583,-180.97480000,-4.07513700
-4.21084183,-190.16080000,-4.07513700
-4.20750783,-194.75390000,-4.07513700
-4.20417383,-194.75390000,-4.07513700
-4.20083983,-194.75390000,-4.07513700
-4.19750583,-185.56780000,-4.07513700
-4.19417183,-176.39700000,-4.07513700
-4.19083783,-167.21090000,-4.12091400
-4.18750383,-158.02480000,-4.12091400
-4.18416983,-139.65270000,-4.07513700
-4.18083583,-125.87360000,-4.07513700
-4.17750183,-112.09450000,-4.07513700
-4.17416783,-107.50140000,-4.07513700
-4.17083383,-93.72234000,-4.12091400
-4.16749983,-84.53626000,-4.07513700
-4.16416583,-84.53626000,-4.07513700
-4.16083183,-84.53626000,-4.07513700
-4.15749783,-84.53626000,-4.07513700
-4.15416383,-89.12930000,-4.12091400
-4.15082983,-102.90840000,-4.07513700
-4.14749583,-102.90840000,-4.07513700
-4.14416183,-121.28050000,-4.07513700
-4.14082783,-135.05970000,-4.07513700
-4.13749383,-148.83880000,-4.07513700
-4.13415983,-162.61790000,-4.07513700
-4.13082583,-176.39700000,-4.12091400
-4.12749183,-190.16080000,-4.07513700
-4.12415783,-194.75390000,-4.07513700
-4.12082383,-203.93990000,-4.12091400
-4.11748983,-203.93990000,-4.07513700
-4.11415583,-203.93990000,-4.07513700
-4.11082183,-203.93990000,-4.07513700
-4.10748783,-203.93990000,-4.07513700
-4.10415383,-194.75390000,-4.07513700
-4.10081983,-176.39700000,-4.07513700
-4.09748583,-167.21090000,-4.07513700
-4.09415183,-158.02480000,-4.07513700
-4.09081783,-144.24570000,-4.12091400
-4.08748383,-130.46660000,-4.07513700
-4.08414983,-116.68750000,-4.12091400
-4.08081583,-102.90840000,-4.07513700
-4.07748183,-98.31538000,-4.07513700
-4.07414783,-93.72234000,-4.07513700
-4.07081383,-93.72234000,-4.07513700
-4.06747983,-89.12930000,-4.07513700
-4.06414583,-93.72234000,-4.07513700
-4.06081183,-98.31538000,-4.07513700
-4.05747783,-112.09450000,-4.07513700
-4.05414383,-121.28050000,-4.07513700
-4.05080983,-125.87360000,-4.07513700
-4.04747583,-139.65270000,-4.07513700
-4.04414183,-158.02480000,-4.12091400
-4.04080783,-171.80390000,-4.12091400
-4.03747383,-176.39700000,-4.07513700
-4.03413983,-185.56780000,-4.07513700
-4.03080583,-194.75390000,-4.07513700
-4.02747183,-203.93990000,-4.07513700
-4.02413783,-203.93990000,-4.07513700
-4.02080383,-199.34690000,-4.07513700
-4.01746983,-190.16080000,-4.07513700
-4.01413583,-185.56780000,-4.12091400
-4.01080183,-176.39700000,-4.07513700
-4.00746783,-167.21090000,-4.07513700
-4.00413383,-153.43180000,-4.12091400
-4.00079983,-139.65270000,-4.07513700
-3.99746583,-125.87360000,-4.07513700
-3.99413183,-112.09450000,-4.07513700
-3.99079783,-102.90840000,-4.07513700
-3.98746383,-84.53626000,-4.07513700
-3.98412983,-84.53626000,-4.07513700
-3.98079583,-79.95850000,-4.07513700
-3.97746183,-84.53626000,-4.07513700
-3.97412783,-79.95850000,-4.12091400
-3.97079383,-89.12930000,-4.07513700
-3.96745983,-93.72234000,-4.12091400
-3.96412583,-102.90840000,-4.07513700
-3.96079183,-121.28050000,-4.07513700
-3.95745783,-130.46660000,-4.07513700
-3.95412383,-139.65270000,-4.07513700
-3.95078983,-158.02480000,-4.07513700
-3.94745583,-167.21090000,-4.07513700
-3.94412183,-176.39700000,-4.07513700
-3.94078783,-185.56780000,-4.07513700
-3.93745383,-185.56780000,-4.07513700
-3.93411983,-185.56780000,-4.12091400
-3.93078583,-190.16080000,-4.07513700
-3.92745183,-185.56780000,-4.07513700
-3.92411783,-176.39700000,-4.07513700
-3.92078383,-167.21090000,-4.07513700
-3.91744983,-153.43180000,-4.07513700
-3.91411583,-139.65270000,-4.07513700
-3.91078183,-125.87360000,-4.07513700
