Time,Channel A,Channel B
(s),(mV),(V)

41.77835428,-11.06296000,-4.07513700
41.78168828,-11.06296000,-4.07513700
41.78502228,-15.65599000,-4.07513700
41.78835628,-24.84207000,-4.07513700
41.79169028,-29.43510000,-4.07513700
41.79502428,-29.43510000,-4.07513700
41.79835828,-38.62117000,-4.07513700
41.80169228,-47.80724000,-4.12091400
41.80502628,-47.80724000,-4.07513700
41.80836028,-47.80724000,-4.07513700
41.81169428,-47.80724000,-4.07513700
41.81502828,-43.21421000,-4.07513700
41.81836228,-43.21421000,-4.07513700
41.82169628,-43.21421000,-4.07513700
41.82503028,-38.62117000,-4.07513700
41.82836428,-34.02814000,-4.07513700
41.83169828,-29.43510000,-4.07513700
41.83503228,-20.24903000,-4.07513700
41.83836628,-15.65599000,-4.07513700
41.84170028,-11.06296000,-4.07513700
41.84503428,-6.46992300,-4.07513700
41.84836828,-1.87688800,-4.07513700
41.85170228,-6.46992300,-4.07513700
41.85503628,-1.87688800,-4.07513700
41.85837028,-1.87688800,-4.07513700
41.86170428,-1.87688800,-4.12091400
41.86503828,-1.87688800,-4.07513700
41.86837228,-11.06296000,-4.07513700
41.87170628,-11.06296000,-4.07513700
41.87504028,-20.24903000,-4.07513700
41.87837428,-29.43510000,-4.07513700
41.88170828,-29.43510000,-4.07513700
41.88504228,-29.43510000,-4.07513700
41.88837628,-38.62117000,-4.07513700
41.89171028,-38.62117000,-4.07513700
41.89504428,-43.21421000,-4.07513700
41.89837828,-47.80724000,-4.07513700
41.90171228,-47.80724000,-4.07513700
41.90504628,-47.80724000,-4.07513700
41.90838028,-43.21421000,-4.12091400
41.91171428,-38.62117000,-4.12091400
41.91504828,-34.02814000,-4.07513700
41.91838228,-29.43510000,-4.07513700
41.92171628,-24.84207000,-4.07513700
41.92505028,-20.24903000,-4.07513700
41.92838428,-15.65599000,-4.07513700
41.93171828,-11.06296000,-4.07513700
41.93505228,-6.46992300,-4.12091400
41.93838628,-1.87688800,-4.07513700
41.94172028,2.71614700,-4.12091400
41.94505428,7.30918300,-4.07513700
41.94838828,-1.87688800,-4.07513700
41.95172228,-1.87688800,-4.07513700
41.95505628,-6.46992300,-4.07513700
41.95839028,-11.06296000,-4.07513700
41.96172428,-11.06296000,-4.07513700
41.96505828,-15.65599000,-4.07513700
41.96839228,-24.84207000,-4.07513700
41.97172628,-29.43510000,-4.07513700
41.97506028,-29.43510000,-4.07513700
41.97839428,-38.62117000,-4.07513700
41.98172828,-47.80724000,-4.07513700
41.98506228,-47.80724000,-4.07513700
41.98839628,-47.80724000,-4.07513700
41.99173028,-43.21421000,-4.07513700
41.99506428,-43.21421000,-4.07513700
41.99839828,-43.21421000,-4.07513700
42.00173228,-43.21421000,-4.07513700
42.00506628,-38.62117000,-4.07513700
42.00840028,-29.43510000,-4.07513700
42.01173428,-24.84207000,-4.07513700
42.01506828,-15.65599000,-4.07513700
42.01840228,-11.06296000,-4.07513700
42.02173628,-6.46992300,-4.07513700
42.02507028,-1.87688800,-4.07513700
42.02840428,-1.87688800,-4.07513700
42.03173828,-1.87688800,-4.07513700
42.03507228,-1.87688800,-4.07513700
42.03840628,-1.87688800,-4.07513700
42.04174028,-1.87688800,-4.07513700
42.04507428,-1.87688800,-4.07513700
42.04840828,-6.46992300,-4.07513700
42.05174228,-11.06296000,-4.07513700
42.05507628,-20.24903000,-4.07513700
42.05841028,-29.43510000,-4.07513700
42.06174428,-29.43510000,-4.12091400
42.06507828,-34.02814000,-4.07513700
42.06841228,-38.62117000,-4.07513700
42.07174628,-43.21421000,-4.12091400
42.07508028,-43.21421000,-4.12091400
42.07841428,-47.80724000,-4.07513700
